ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Percentage_Change
3667,60,1,5,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,6,5,5,1,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-15.992454364655352
3671,61,1,4,1,2,3,1,0,0,1,1,0,0,0,0,0,0,1,1,4,3,2,5,6,1,8,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-0.18345517823499247
3673,50,1,4,1,4,3,0,0,1,0,1,0,0,0,0,0,0,4,3,6,1,1,4,7,4,2,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-53.21304118685113
3680,69,2,4,2,5,2,1,1,1,0,0,1,0,0,0,0,0,1,2,4,1,6,5,2,4,4,1,1,1,0,0,1,0,0,0,0,0,1,2,2,22.051348109320124
3683,57,1,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,5,2,2,4,3,4,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-24.650104372327007
3687,68,2,4,1,3,1,1,1,1,0,0,0,1,0,0,0,0,1,1,5,2,6,5,7,4,5,1,1,1,0,0,0,0,0,0,0,0,1,1,1,11.643498559125609
3700,73,1,5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,5,2,2,5,4,1,7,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-44.99158981861618
3701,76,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,3,1,8,2,6,4,4,2,7,1,1,1,0,0,1,0,0,0,0,0,1,1,3,-16.780014428951862
3702,68,1,5,1,4,2,0,1,0,1,0,0,0,0,0,0,0,2,1,5,2,6,5,4,1,8,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-6.682577571657244
3708,30,1,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6,2,4,5,8,4,4,2,1,0,0,0,1,0,0,0,0,0,4,2,1,-71.83272530561624
3714,56,1,5,1,5,3,0,0,1,0,0,0,0,0,0,0,0,1,3,7,2,3,4,6,3,5,1,0,1,0,0,0,0,0,0,0,0,1,2,1,-27.712741746645175
3718,67,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,5,2,6,4,4,4,7,1,0,0,0,0,0,0,1,0,1,0,4,2,3,-29.787522223049912
3724,50,1,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,3,4,2,5,4,6,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-28.111338165897447
3726,80,2,5,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,7,1,4,2,2,4,4,1,0,0,0,1,0,0,0,0,0,0,4,2,1,1.0464769269209917
3737,70,2,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,2,6,3,5,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,1,18.701458357639456
3744,48,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,4,5,2,5,6,1,8,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-7.437870735360097
3764,36,1,5,1,2,2,1,0,0,0,0,1,1,1,0,0,0,1,1,4,1,5,5,3,4,5,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-26.34005178450478
3783,29,2,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,6,5,8,4,4,1,1,0,0,0,0,0,0,0,0,0,4,1,1,-41.64364041194985
3793,40,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,4,5,2,8,1,0,1,0,0,1,0,0,0,0,0,1,1,4,-19.456557047611156
3817,84,1,4,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,2,9,2,6,5,4,1,9,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-31.162053615773168
3829,54,2,4,1,1,2,1,0,1,1,0,1,1,0,1,0,0,5,2,8,2,6,4,6,3,4,1,1,0,0,0,1,0,0,0,0,0,1,1,2,-21.260089123640967
3830,66,2,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2,9,1,6,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,1,1,3.9151660562323887
3834,45,1,3,2,5,3,0,0,1,1,0,0,0,0,0,0,0,3,3,4,1,1,5,4,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-38.98161721096734
3845,39,1,2,1,3,3,1,0,1,0,0,0,0,0,0,0,0,2,1,2,4,6,5,6,2,7,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-46.72346912803661
3847,62,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,5,2,6,5,5,2,6,1,1,0,0,1,1,0,0,0,0,0,2,1,3,4.557705872313256
3849,26,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,3,2,6,2,3,4,3,1,4,2,1,0,0,0,0,0,0,0,0,0,6,2,1,-25.565901614744746
3856,67,2,4,2,5,2,1,1,1,0,0,0,0,0,0,0,0,2,2,9,2,6,5,7,4,5,1,1,1,0,0,0,0,1,0,0,0,4,2,1,2.417521395449773
3866,64,2,4,1,3,2,1,1,0,1,1,0,0,0,0,0,0,1,1,5,1,2,4,3,4,3,2,1,0,0,0,0,0,0,0,0,0,1,2,3,-10.42629243282448
3881,68,2,3,1,2,2,0,1,0,0,0,0,1,0,0,0,0,1,1,6,2,6,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-34.4896053674303
3884,56,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,6,5,5,3,6,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-10.947325292934963
3891,82,1,4,1,5,2,0,0,1,0,1,1,1,0,0,0,0,1,1,3,1,5,5,3,3,6,1,1,1,0,0,0,0,0,0,0,0,4,1,2,24.47085767499273
3905,73,1,5,1,3,2,1,1,0,0,0,1,1,0,0,0,0,1,1,5,2,5,5,3,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-45.90506362179798
3906,62,1,5,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,4,3,6,5,4,1,7,1,1,1,0,0,1,0,0,0,0,0,1,1,4,-2.552461867185152
3927,59,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,4,6,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-17.089084822172097
3935,45,1,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,4,1,4,6,3,7,1,1,1,0,0,1,0,0,0,1,0,1,1,6,-1.4910865169072474
3936,36,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,6,5,5,2,7,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.10288036456463
3950,66,2,5,1,4,2,1,1,0,0,0,0,1,0,0,0,0,2,3,8,2,6,4,4,4,6,1,0,0,0,0,0,0,1,0,0,0,5,1,6,-42.62662581477087
3954,62,1,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,6,2,4,5,6,1,9,1,0,0,0,1,1,0,0,0,0,0,2,1,1,-62.59089760015537
3959,57,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,1,8,1,6,3,2,5,3,2,0,1,0,0,0,0,0,0,0,0,1,2,3,-3.0986679303228404
3964,65,1,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,1,2,7,2,4,4,5,3,6,1,0,0,0,0,0,0,1,0,0,0,4,1,6,-17.606254736620542
3965,58,1,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,5,2,6,1,6,3,2,4,3,2,0,0,0,1,0,0,0,0,0,0,2,2,6,5.584995781815993
3967,46,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,4,1,1,4,6,4,4,5,5,1,0,1,0,0,1,0,0,0,0,0,1,1,2,-29.187299817646217
3970,41,1,4,1,4,2,1,1,0,1,0,0,0,0,0,0,0,1,2,5,3,2,3,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-7.946856865563889
3976,63,1,5,1,3,2,1,0,1,1,0,0,0,0,0,0,0,1,2,8,2,4,3,5,3,5,1,0,1,1,0,0,0,0,0,0,0,1,2,1,-24.618324228379706
3980,26,2,5,2,3,3,0,0,1,1,1,0,0,0,0,0,0,4,2,5,2,3,3,8,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,1.7859472387023123
3982,29,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,1,3,4,2,4,1,2,0,0,0,0,0,0,1,0,0,0,4,2,1,-23.06793077859297
3987,36,1,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,2,3,9,1,4,3,3,4,2,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-54.22008875028352
3989,72,1,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,3,1,6,5,3,3,6,1,0,0,0,0,0,0,1,0,0,0,4,2,1,2.569127655935999
3992,45,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,4,6,5,7,3,7,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-7.473282503278133
3995,69,1,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,5,5,5,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-11.02641355177244
3996,33,1,4,1,4,2,1,0,1,1,0,0,0,0,0,0,0,1,2,6,2,6,5,6,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-64.43859439681809
3998,68,1,4,2,5,3,0,1,0,0,1,1,1,0,0,0,0,1,1,4,1,6,5,6,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1.1028273971279923
4004,54,1,4,2,4,3,1,1,0,0,0,0,1,0,0,0,0,1,1,4,3,6,5,6,2,7,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1.3745960306977834
4007,18,1,4,1,2,2,1,1,1,1,0,0,0,0,0,0,0,2,3,9,3,2,2,8,2,10,1,0,1,1,0,1,0,0,0,0,0,6,1,6,-12.487520575233546
4011,31,2,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,1,9,1,7,4,1,4,2,2,0,0,0,0,0,0,1,0,0,0,6,2,1,6.306334300520744
4013,52,2,5,1,5,2,1,0,1,0,0,0,1,0,0,0,0,1,3,6,3,6,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,2,-12.862568787739137
4014,68,1,5,2,3,1,0,0,1,0,0,0,0,0,0,0,0,2,2,5,2,6,3,2,1,6,1,0,0,1,0,0,0,0,0,0,0,1,2,1,-0.8063487957255755
4015,37,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,6,1,6,5,7,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-37.98952623764274
4020,72,1,1,2,4,2,1,0,1,0,0,1,1,0,0,0,0,2,1,4,2,6,5,5,1,7,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-6.765940583296725
4025,47,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,5,6,2,3,1,7,1,0,1,0,0,1,0,0,0,0,0,1,2,1,16.838259153230627
4027,69,1,3,1,4,2,1,1,0,0,0,0,0,0,0,0,0,3,2,8,2,4,3,7,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-50.41925333947243
4029,72,2,3,1,2,2,1,0,1,1,0,0,0,0,0,0,0,3,2,2,2,6,3,4,1,9,1,1,0,1,0,0,0,0,0,0,0,1,2,4,-2.8085857064721886
4032,77,1,4,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,5,2,6,5,7,4,7,1,1,0,1,0,0,0,0,0,0,0,1,1,3,-6.9785079754483785
4036,36,1,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,3,8,1,5,3,2,4,2,1,1,0,0,0,0,0,1,0,0,0,4,2,1,-90.98039604147424
4041,61,2,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,6,5,4,2,7,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-39.22800398986993
4043,78,1,5,1,4,2,1,1,0,0,0,0,1,0,0,0,0,1,1,5,2,2,3,5,1,7,1,1,1,1,0,1,1,0,0,0,0,1,2,1,-12.13084631467919
4053,42,2,4,2,5,2,1,1,1,0,1,1,0,0,0,0,0,1,1,6,2,1,5,5,4,5,1,0,0,0,0,1,0,1,0,0,0,6,2,6,-22.738204006081187
4054,44,2,3,1,2,2,1,1,0,0,0,0,1,0,0,0,0,2,3,5,1,6,4,2,3,5,1,1,1,0,0,0,0,0,0,0,0,1,2,1,16.78454741413933
4060,37,2,4,1,5,3,0,0,0,0,0,0,0,0,0,1,0,2,1,7,1,4,4,3,4,1,2,0,0,0,0,0,0,1,0,0,0,4,2,3,-15.095720659661593
4062,61,1,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,6,3,5,3,7,3,7,1,1,0,0,0,1,0,0,0,0,0,1,1,1,-5.923717948552987
4066,85,1,5,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,5,2,6,5,2,4,6,1,1,0,0,0,0,0,0,0,0,0,1,2,3,-7.797924180209348
4069,60,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,4,3,3,4,5,1,8,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-14.89255220040081
4078,83,1,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,5,2,5,5,5,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,6,16.19763504191809
4080,77,1,3,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,4,2,6,5,7,1,7,1,1,0,0,0,1,1,0,0,0,0,1,2,1,-6.057105850139511
4083,63,1,2,1,4,2,1,0,1,1,0,0,0,0,0,0,0,2,1,1,3,5,5,6,3,8,1,0,1,1,0,0,0,0,0,0,0,1,2,1,-15.372863460173525
4087,74,1,1,1,5,3,0,0,0,0,0,1,1,0,1,0,0,1,3,5,2,6,5,5,4,7,1,1,1,0,0,1,0,0,0,0,0,4,1,3,12.48314593248272
4088,74,1,4,1,5,2,1,0,1,0,1,0,1,0,0,0,0,1,2,4,2,6,4,5,2,8,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-50.28546894437916
4093,70,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,3,3,4,6,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-6.0154952823948555
4107,67,1,3,2,4,2,1,0,1,0,0,1,0,0,0,0,0,1,2,5,2,6,3,5,4,5,1,0,0,0,0,0,0,1,0,0,0,2,1,2,-42.201058000837435
4114,33,2,5,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,2,6,1,3,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,1,-51.433778954858035
4120,58,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,1,6,4,2,4,3,1,1,1,0,0,0,0,0,0,0,0,3,2,6,-16.760029561792688
4121,68,1,1,1,2,2,1,1,1,1,1,0,1,0,0,0,0,1,1,5,2,6,5,4,1,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0.04255538541497739
4124,41,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,9,3,4,4,2,2,4,2,0,1,0,0,0,0,0,0,0,0,1,2,2,10.979371291180652
4126,61,2,1,1,5,3,1,0,1,0,0,0,0,0,0,0,0,2,2,5,1,5,4,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-27.055727811567955
4130,53,1,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,4,5,3,5,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-2.6311094098867893
4133,34,2,5,1,5,3,0,0,1,0,0,0,0,0,0,0,0,1,2,6,1,1,3,2,3,4,1,0,1,0,0,1,0,0,0,0,0,6,2,6,-26.979785296920756
4135,62,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,8,2,5,5,6,2,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-15.260602418254654
4155,36,2,4,2,5,3,1,0,0,0,0,0,0,0,0,0,0,2,2,6,3,3,5,6,1,7,1,0,1,0,0,1,0,0,0,0,0,1,1,6,0.06838398484874109
4157,68,1,5,1,2,2,1,0,0,1,0,0,1,0,0,0,0,1,3,8,2,6,5,4,2,8,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-33.14079459694923
4161,38,1,5,2,3,3,1,1,1,1,0,0,0,0,0,0,0,3,2,6,3,3,5,5,3,5,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-17.755954260857187
4169,80,1,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,2,4,5,4,5,1,0,0,0,0,0,1,0,0,0,0,1,1,1,-26.108221833092117
4191,37,2,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,8,1,1,3,3,4,1,2,0,0,0,0,0,0,1,0,0,0,4,2,6,-36.99261672245269
4196,27,1,4,1,2,2,1,0,1,0,1,0,0,0,0,0,0,1,2,5,1,2,4,2,4,2,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-27.130476677150295
4201,27,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,5,2,4,4,2,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,3,14.667861398773363
4204,77,1,5,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,8,2,6,3,4,1,9,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-16.170059662836035
4205,57,1,4,2,5,3,0,0,0,1,0,0,0,0,0,0,0,2,2,7,1,1,3,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-8.442033973001262
4225,43,1,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,6,2,8,1,6,3,2,4,2,2,1,0,0,0,0,0,0,0,0,0,6,2,6,-13.872001448634851
4236,50,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,6,5,5,3,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-17.690903355253695
4240,59,2,1,1,4,3,0,1,0,0,1,0,0,0,0,0,0,1,1,4,2,3,5,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-10.72380022505891
4245,44,2,5,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,4,4,6,5,6,3,6,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-10.994027100572145
4247,34,1,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,2,1,4,4,1,5,5,1,7,1,0,0,1,0,1,0,0,0,0,0,1,2,1,-2.727949169668853
4259,54,2,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,1,1,3,2,2,4,6,1,8,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-45.188171929585096
4266,59,2,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,6,2,5,3,6,1,8,1,1,1,1,0,1,0,0,1,0,0,1,2,1,-21.125706248010133
4279,57,2,1,1,5,2,0,1,1,1,0,0,0,0,0,0,0,2,2,5,2,6,5,6,1,9,1,1,1,1,0,0,0,0,0,0,0,1,1,2,-29.07060600735436
4289,43,1,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,3,1,6,1,6,3,5,4,2,1,1,1,0,0,0,0,0,0,0,0,4,1,6,-1.9174911870336375
4291,52,1,4,1,2,2,1,0,1,0,1,0,1,0,0,0,0,1,1,4,4,6,5,6,3,7,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-3.555336878112636
4328,59,1,4,1,3,1,1,0,0,1,0,0,0,0,1,0,0,1,1,8,2,6,4,7,3,5,1,1,1,0,0,1,0,0,0,0,0,1,2,4,-0.5807820565821298
4329,51,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,5,4,6,5,5,1,8,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-45.515866377859204
4338,44,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,4,4,5,4,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-27.434443547477894
4353,43,2,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,5,2,5,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,2,-10.814797124285224
4373,40,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,4,5,4,5,5,3,8,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-18.093901871096264
4398,49,1,4,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,1,4,4,6,4,6,1,9,1,0,1,0,0,0,0,0,0,0,0,1,1,1,4.941567367186739
4407,43,2,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,4,6,3,3,1,8,1,0,0,0,1,0,0,0,1,0,0,1,1,1,-14.8508620659641
4437,56,1,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,2,2,4,3,6,5,5,1,5,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-7.386117180143781
4439,37,2,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,5,4,1,5,5,3,7,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-26.47084584515823
4441,58,1,5,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,5,2,6,4,3,1,7,1,0,1,1,0,1,0,0,0,0,0,1,1,3,-19.12924363448595
4459,48,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,3,5,4,4,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,6,0.368769106119049
4470,46,2,4,2,5,3,0,0,0,1,0,1,1,0,0,0,0,2,2,6,3,2,5,4,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-35.16812699395797
4489,55,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,4,3,4,6,1,0,1,0,0,0,0,1,0,0,0,4,2,2,-2.9822918538625176
4496,52,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,5,1,6,3,4,5,6,2,7,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-19.99148248940462
4507,57,1,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,3,2,8,3,1,3,2,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-19.352462899899248
4526,59,2,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,6,5,5,4,5,1,1,1,0,0,0,0,0,0,0,0,4,1,1,57.34253482491343
4539,52,1,2,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,5,3,3,5,5,2,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-15.646304652581765
4543,50,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,1,6,2,4,3,5,4,7,1,1,1,0,0,0,1,0,0,0,0,4,2,1,47.65352011516668
4548,58,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,4,2,4,4,5,1,8,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-28.494754336550155
4553,48,2,5,1,2,2,1,1,0,1,0,1,0,0,0,0,0,1,1,7,2,6,5,7,4,4,1,0,0,1,0,1,0,0,0,0,0,1,2,6,-0.7592248087706754
4589,38,2,4,1,4,2,1,1,0,1,0,0,1,0,0,0,0,2,1,6,1,5,4,2,4,3,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-80.11865369444538
4600,28,1,5,1,3,2,0,1,0,0,0,0,0,0,0,0,0,2,1,4,3,3,3,1,4,2,1,0,0,0,0,0,0,0,1,0,0,3,2,1,5.420437182809512
4602,59,1,4,2,4,3,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,4,4,5,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-15.674332180722327
4614,27,2,3,2,2,2,1,1,0,1,0,1,0,0,0,0,0,2,1,5,1,1,5,3,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,36.471914017963925
4616,52,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5,4,6,5,5,1,9,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-4.085547309000381
4621,45,1,5,1,4,1,1,0,1,1,0,0,0,0,0,0,0,1,3,6,3,2,4,3,1,6,2,1,0,1,0,0,0,0,0,0,0,1,2,1,-20.725746562710114
4624,58,2,4,1,4,1,1,0,0,1,0,0,0,0,0,0,0,1,2,6,1,2,5,2,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-20.353972714193713
4630,56,1,4,2,5,3,1,0,1,1,0,1,0,0,0,0,0,1,3,4,1,2,3,4,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,2,-19.19266469285259
4632,52,1,5,1,5,2,1,0,1,0,0,1,0,0,0,0,0,1,2,4,5,1,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-3.7916415287619354
4652,52,1,2,1,5,1,1,1,0,1,0,0,0,0,0,0,0,1,2,5,1,1,3,2,3,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-9.610001605578821
4659,53,2,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,3,1,6,3,6,5,5,2,6,1,1,0,0,0,1,0,0,0,0,0,1,2,3,-24.76295256709108
4664,30,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,1,3,4,5,4,2,2,1,0,0,0,1,0,0,0,0,0,1,2,1,-17.534548459870123
4665,58,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,1,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,3,2,1,-37.107691629105574
4670,42,2,4,2,5,3,0,0,0,0,0,1,0,0,0,0,0,1,2,7,1,1,5,3,4,4,2,0,0,0,0,0,0,1,0,0,0,6,2,1,25.441935166332552
4678,55,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,6,2,3,4,5,3,7,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-10.340983608752863
4688,51,1,4,2,3,2,0,0,1,0,1,0,0,0,0,0,0,2,1,4,3,6,4,5,1,9,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-6.592114059380605
4695,49,2,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,5,2,8,3,4,4,3,3,6,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0.8256424817816743
4698,51,2,5,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,6,2,6,4,6,3,6,1,0,0,0,0,0,0,1,0,0,0,4,1,6,97.06165291178648
4716,49,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,3,4,1,2,4,3,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,6,-11.059525145366166
4733,38,1,5,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,1,5,1,4,3,4,4,4,1,1,1,0,0,0,0,1,0,0,0,4,2,1,47.132918766727
4742,57,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,3,5,3,6,5,5,1,7,1,1,0,0,0,1,0,0,0,0,0,1,1,1,-26.87974561819002
4743,42,1,4,2,4,3,0,0,0,0,0,0,0,0,0,1,0,3,3,9,1,1,3,2,3,3,2,1,0,0,0,0,0,0,0,0,0,2,2,6,-4.27630246356464
4781,49,2,5,1,3,2,1,1,1,1,0,1,0,0,0,0,0,2,2,6,5,3,4,5,2,7,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-25.833144036089262
